Date,Interval,Time,DeadGams,Notes,Revertgams,Newgams,GroupSize,Pupae,eggs,larvae,NumGams,multigam,multigam2,Treatment,SourceCol,PHOTO_YO,PHOTO_MATED,PHOTO_YB,cricket,headwidth_mm,difference_numduel,diff_duelpergam,diff_duelperpropgam,diffcalc,indcode,Colcode,Colony,Mark,Status_Scanobs,status2,status3,omit,Duel,NumDuel,duelpergam,duelperpropgam,Antennaldrumming,Numantdrum,Recantdrum,Domperf,NumDomperf,Domrec,NumDomrec,Allogrooming,Recgrooming,WalkOver,NumWalkover,HandlePupae,Handlinglarv,Handlingoldeggs,BroodHandling,Outside,Time Outside
3/9/20,Twelve,Final,,,1,0,12,33,,,5,1,1,IP,SAFC 9,3,1,1,,2.913,,,,,218,AQ,SAFC 9,O,G,G,G,0,2,5,1,0.083333333,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3/9/20,Twelve,Final,,,1,0,12,33,,,5,1,1,IP,SAFC 9,4,1,1,,2.802,,,,,219,AQ,SAFC 9,P,G,G,G,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,Twelve,Final,,,1,0,12,33,,,5,1,1,IP,SAFC 9,,,,,,,,,,220,AQ,SAFC 9,GWG,G,G,G,0,2,6,1.2,0.1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,Twelve,Final,,,1,0,12,33,,,5,1,1,IP,SAFC 9,,,,,,,,,,221,AQ,SAFC 9,OYO,G,G,G,0,1,2,0.4,0.033333333,2,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4/13/20,Eighteen,Final,,,0,0,45,105,97,26,3,1,1,SP,SAFC10,6,1,1,0,2.155,,,,,222,AR,SAFC10,GYG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
4/13/20,Eighteen,Final,,,0,0,45,105,97,26,3,1,1,SP,SAFC10,10,1,1,0,2.608,,,,,223,AR,SAFC10,OBO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0
4/13/20,Eighteen,Final,,,0,0,45,105,97,26,3,1,1,SP,SAFC10,7,1,1,0,2.539,,,,,224,AR,SAFC10,BYB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4/13/20,Eighteen,Final,,,0,0,45,105,97,26,3,1,1,SP,SAFC10,,,,,,,,,,225,AR,SAFC10,OWG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
4/13/20,Eighteen,Final,,,0,0,45,105,97,26,3,1,1,SP,SAFC10,,,,1,,,,,,226,AR,SAFC10,YOG,unclear,W,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,6,2,0
4/13/20,Eighteen,Final,,,0,0,45,105,97,26,3,1,1,SP,SAFC10,,,,,,,,,,227,AR,SAFC10,YMB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,7,0
4/13/20,Eighteen,Final,,,0,0,45,105,97,26,3,1,1,SP,SAFC10,,,,1,,,,,,228,AR,SAFC10,YGO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,3,5,0
8/28/20,Twelve,Final,,,1,0,4,18,,,1,0,0,SP,SAFC12,7,1,1,,2.822,,,,,229,AS,SAFC12A,YGY,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
11/23/21,Eighteen,Final,,,0,1,22,28,46,13,2,1,1,SP,SAFC13,7,1,1,0,2.786,,,,,230,AT,SAFC13,BOB,G,G,G,0,7,81,40.5,1.840909091,5,6,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,,,0,1,22,28,46,13,2,1,1,SP,SAFC13,7,1,1,0,2.886,,,,,231,AT,SAFC13,GBG,G,G,G,0,3,56,28,1.272727273,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
4/13/20,Eighteen,Final,1,,1,0,7,0,53,0,4,1,1,IP,SAFC13,5,0,1,0,2.59,,,,,232,AU,SAFC13A,GOG,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4/13/20,Eighteen,Final,1,,1,0,7,0,53,0,4,1,1,IP,SAFC13,6,1,1,1,2.238,,,,,233,AU,SAFC13A,BYB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4/13/20,Eighteen,Final,1,,1,0,7,0,53,0,4,1,1,IP,SAFC13,6,1,1,0,2.333,,,,,234,AU,SAFC13A,YGY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4/13/20,Eighteen,Final,1,,1,0,7,0,53,0,4,1,1,IP,SAFC13,5,1,1,0,2.521,,,,,235,AU,SAFC13A,YBY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/20,Eighteen,Final,1,,1,0,7,0,53,0,4,1,1,IP,SAFC13,,,,,2.451,,,,,236,AU,SAFC13A,YOY,RG,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
4/13/20,Eighteen,Final,1,,1,0,7,0,53,0,4,1,1,IP,SAFC13,1,0,0,0,2.309,,,,,237,AU,SAFC13A,OGO,W,W,W,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,3,0
7/28/21,Eighteen,Final,,,0,0,8,6,39,6,5,1,1,IP,SAFC17,4,1,1,0,,,,,,238,AV,SAFC17A,YOY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0
7/28/21,Eighteen,Final,,,0,0,8,6,39,6,5,1,1,IP,SAFC17,4,1,1,0,2.659,,,,,239,AV,SAFC17A,GBG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
7/28/21,Eighteen,Final,,,0,0,8,6,39,6,5,1,1,IP,SAFC17,4,1,1,1,2.552,,,,,240,AV,SAFC17A,GOG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/21,Eighteen,Final,,,0,0,8,6,39,6,5,1,1,IP,SAFC17,5,1,1,1,2.279,,,,,241,AV,SAFC17A,OYO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7/28/21,Eighteen,Final,,,0,0,8,6,39,6,5,1,1,IP,SAFC17,3,1,1,0,2.706,,,,,242,AV,SAFC17A,BOB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,4,1,1,IP,SAFC20,1,1,1,1,2.528,,,,,243,AW,SAFC20,GOG,RG,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,4,1,1,IP,SAFC20,5,1,1,0,2.763,,,,,244,AW,SAFC20,POP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,4,1,1,IP,SAFC20,3,1,1,0,3,,,,,245,AW,SAFC20,OYO,G,G,G,0,3,18,4.5,0.75,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,4,1,1,IP,SAFC20,1,1,1,0,2.568,,,,,246,AW,SAFC20,OPO,G,RG,RG,0,1,7,1.75,0.291666667,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,4,1,1,IP,SAFC20,3,1,1,0,2.683,,,,,247,AW,SAFC20,YGY,G,G,G,0,4,25,6.25,1.041666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,4,1,1,IP,SAFC20,0,1,1,1,2.415,,,,,248,AW,SAFC20,BYB,RG,RG,RG,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,,,,,,,,,,249,AX,SAFC5A,Orange,G,G,G,0,1,1,0.166666667,0.015151515,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,4,1,1,,2.884,,,,,250,AX,SAFC5A,Yellow,G,G,G,0,1,2,0.333333333,0.03030303,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,3,0,1,,2.885,,,,,251,AX,SAFC5A,WOWO,G,G,G,0,4,12,2,0.181818182,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,0,1,1,,2.729,,,,,252,AX,SAFC5A,OYO,G,G,G,0,5,12,2,0.181818182,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,4,1,1,,2.926,,,,,253,AX,SAFC5A,OGO,G,G,G,0,1,2,0.333333333,0.03030303,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,4,1,1,,2.597,,,,,254,AX,SAFC5A,YGY,G,G,G,0,3,3,0.5,0.045454545,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/20,Twelve,Final,,,0,0,11,49,,,1,0,0,SP,T3A2,6,1,1,,2.467,,,,,255,AY,T3A2(66),O,G,G,G,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
